original,tampered,region_hd,region_mr,region_verdict,global_phash_diff,md5_changed,sha256_changed,tamper_type,grid,threshold,is_actual_tampered,is_predicted_tampered,baseline_pred
00000032_032.png,blur_00000032_032.png,36,0.62,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_033.png,blur_00000032_033.png,22,0.56,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000032_034.png,blur_00000032_034.png,26,0.69,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_035.png,blur_00000032_035.png,22,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_036.png,blur_00000032_036.png,14,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_037.png,blur_00000032_037.png,30,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_038.png,blur_00000032_038.png,28,0.75,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_039.png,blur_00000032_039.png,26,0.62,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_040.png,blur_00000032_040.png,34,0.69,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_041.png,blur_00000032_041.png,22,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_042.png,blur_00000032_042.png,30,0.69,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_043.png,blur_00000032_043.png,28,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_044.png,blur_00000032_044.png,24,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_045.png,blur_00000032_045.png,42,0.75,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_046.png,blur_00000032_046.png,28,0.62,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_047.png,blur_00000032_047.png,16,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_048.png,blur_00000032_048.png,20,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_049.png,blur_00000032_049.png,20,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_050.png,blur_00000032_050.png,22,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_051.png,blur_00000032_051.png,22,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_052.png,blur_00000032_052.png,36,0.62,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_053.png,blur_00000032_053.png,30,0.62,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_054.png,blur_00000032_054.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_055.png,blur_00000032_055.png,10,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_056.png,blur_00000032_056.png,16,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_057.png,blur_00000032_057.png,20,0.62,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_058.png,blur_00000032_058.png,30,0.69,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_059.png,blur_00000032_059.png,26,0.62,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000032_060.png,blur_00000032_060.png,20,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000033_000.png,blur_00000033_000.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000034_000.png,blur_00000034_000.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000034_001.png,blur_00000034_001.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000035_000.png,blur_00000035_000.png,2,0.06,Not Tampered,0,True,True,blur,4×4,3.0,True,False,True
00000035_001.png,blur_00000035_001.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000036_000.png,blur_00000036_000.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000037_000.png,blur_00000037_000.png,2,0.06,Not Tampered,0,True,True,blur,4×4,3.0,True,False,True
00000038_000.png,blur_00000038_000.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000038_001.png,blur_00000038_001.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000038_002.png,blur_00000038_002.png,14,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000038_003.png,blur_00000038_003.png,18,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000038_004.png,blur_00000038_004.png,20,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000038_005.png,blur_00000038_005.png,22,0.69,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000038_006.png,blur_00000038_006.png,16,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000038_007.png,blur_00000038_007.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000039_000.png,blur_00000039_000.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000039_001.png,blur_00000039_001.png,10,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000039_002.png,blur_00000039_002.png,24,0.62,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000039_003.png,blur_00000039_003.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000039_004.png,blur_00000039_004.png,14,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000040_000.png,blur_00000040_000.png,18,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000040_001.png,blur_00000040_001.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000040_002.png,blur_00000040_002.png,18,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000040_003.png,blur_00000040_003.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000041_000.png,blur_00000041_000.png,10,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000041_001.png,blur_00000041_001.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000041_002.png,blur_00000041_002.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000041_003.png,blur_00000041_003.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000041_004.png,blur_00000041_004.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000041_005.png,blur_00000041_005.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000041_006.png,blur_00000041_006.png,2,0.06,Not Tampered,0,True,True,blur,4×4,3.0,True,False,True
00000042_000.png,blur_00000042_000.png,16,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000042_001.png,blur_00000042_001.png,18,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000042_002.png,blur_00000042_002.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000042_003.png,blur_00000042_003.png,10,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000042_004.png,blur_00000042_004.png,14,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000042_005.png,blur_00000042_005.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000042_006.png,blur_00000042_006.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000042_007.png,blur_00000042_007.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000042_008.png,blur_00000042_008.png,18,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000043_000.png,blur_00000043_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000044_000.png,blur_00000044_000.png,14,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000044_001.png,blur_00000044_001.png,16,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000044_002.png,blur_00000044_002.png,14,0.38,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000045_000.png,blur_00000045_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000046_000.png,blur_00000046_000.png,10,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000047_000.png,blur_00000047_000.png,20,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000047_001.png,blur_00000047_001.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000047_002.png,blur_00000047_002.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000047_003.png,blur_00000047_003.png,14,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000047_004.png,blur_00000047_004.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000047_005.png,blur_00000047_005.png,20,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000047_006.png,blur_00000047_006.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000047_007.png,blur_00000047_007.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000048_000.png,blur_00000048_000.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000049_000.png,blur_00000049_000.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000049_001.png,blur_00000049_001.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000049_002.png,blur_00000049_002.png,2,0.06,Not Tampered,0,True,True,blur,4×4,3.0,True,False,True
00000050_000.png,blur_00000050_000.png,6,0.19,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000050_001.png,blur_00000050_001.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000050_002.png,blur_00000050_002.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000050_003.png,blur_00000050_003.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000051_000.png,blur_00000051_000.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000052_000.png,blur_00000052_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000052_001.png,blur_00000052_001.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000053_000.png,blur_00000053_000.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000053_001.png,blur_00000053_001.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000054_000.png,blur_00000054_000.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000054_001.png,blur_00000054_001.png,20,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000054_002.png,blur_00000054_002.png,18,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000054_003.png,blur_00000054_003.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000054_004.png,blur_00000054_004.png,30,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000054_005.png,blur_00000054_005.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000054_006.png,blur_00000054_006.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000054_007.png,blur_00000054_007.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000054_008.png,blur_00000054_008.png,22,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000054_009.png,blur_00000054_009.png,14,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000055_000.png,blur_00000055_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000056_000.png,blur_00000056_000.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000056_001.png,blur_00000056_001.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000057_000.png,blur_00000057_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000057_001.png,blur_00000057_001.png,18,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000057_002.png,blur_00000057_002.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000057_003.png,blur_00000057_003.png,12,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000057_004.png,blur_00000057_004.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000058_000.png,blur_00000058_000.png,8,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000059_000.png,blur_00000059_000.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000059_001.png,blur_00000059_001.png,14,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000060_000.png,blur_00000060_000.png,8,0.25,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000061_000.png,blur_00000061_000.png,0,0.0,Not Tampered,0,True,True,blur,4×4,3.0,True,False,True
00000061_001.png,blur_00000061_001.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_002.png,blur_00000061_002.png,2,0.06,Not Tampered,0,True,True,blur,4×4,3.0,True,False,True
00000061_003.png,blur_00000061_003.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_004.png,blur_00000061_004.png,20,0.5,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000061_005.png,blur_00000061_005.png,14,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_006.png,blur_00000061_006.png,18,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_007.png,blur_00000061_007.png,22,0.5,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000061_008.png,blur_00000061_008.png,20,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_009.png,blur_00000061_009.png,16,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_010.png,blur_00000061_010.png,26,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_011.png,blur_00000061_011.png,16,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_012.png,blur_00000061_012.png,10,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_013.png,blur_00000061_013.png,18,0.5,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000061_014.png,blur_00000061_014.png,22,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_015.png,blur_00000061_015.png,14,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_016.png,blur_00000061_016.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_017.png,blur_00000061_017.png,20,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_018.png,blur_00000061_018.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_019.png,blur_00000061_019.png,24,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_020.png,blur_00000061_020.png,20,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_021.png,blur_00000061_021.png,20,0.44,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000061_022.png,blur_00000061_022.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_023.png,blur_00000061_023.png,16,0.44,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000061_024.png,blur_00000061_024.png,16,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000061_025.png,blur_00000061_025.png,20,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000062_000.png,blur_00000062_000.png,4,0.12,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000063_000.png,blur_00000063_000.png,16,0.38,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000064_000.png,blur_00000064_000.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000065_000.png,blur_00000065_000.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000066_000.png,blur_00000066_000.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000067_000.png,blur_00000067_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000067_001.png,blur_00000067_001.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000067_002.png,blur_00000067_002.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000068_000.png,blur_00000068_000.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000069_000.png,blur_00000069_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000070_000.png,blur_00000070_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000071_000.png,blur_00000071_000.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000071_001.png,blur_00000071_001.png,18,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000071_002.png,blur_00000071_002.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000071_003.png,blur_00000071_003.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000071_004.png,blur_00000071_004.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000071_005.png,blur_00000071_005.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000071_006.png,blur_00000071_006.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000071_007.png,blur_00000071_007.png,20,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000071_008.png,blur_00000071_008.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000072_000.png,blur_00000072_000.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000073_000.png,blur_00000073_000.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000073_001.png,blur_00000073_001.png,10,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000073_002.png,blur_00000073_002.png,10,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000073_003.png,blur_00000073_003.png,20,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000073_004.png,blur_00000073_004.png,16,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000073_005.png,blur_00000073_005.png,6,0.19,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000073_006.png,blur_00000073_006.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000073_007.png,blur_00000073_007.png,8,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000073_008.png,blur_00000073_008.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000073_009.png,blur_00000073_009.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000074_000.png,blur_00000074_000.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000075_000.png,blur_00000075_000.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000075_001.png,blur_00000075_001.png,2,0.06,Not Tampered,0,True,True,blur,4×4,3.0,True,False,True
00000076_000.png,blur_00000076_000.png,18,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000077_000.png,blur_00000077_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000078_000.png,blur_00000078_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000078_001.png,blur_00000078_001.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000078_002.png,blur_00000078_002.png,20,0.56,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000079_000.png,blur_00000079_000.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000080_000.png,blur_00000080_000.png,4,0.12,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000080_001.png,blur_00000080_001.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000080_002.png,blur_00000080_002.png,16,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000080_003.png,blur_00000080_003.png,18,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000080_004.png,blur_00000080_004.png,24,0.69,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000080_005.png,blur_00000080_005.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000081_000.png,blur_00000081_000.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000082_000.png,blur_00000082_000.png,10,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000083_000.png,blur_00000083_000.png,2,0.06,Not Tampered,0,True,True,blur,4×4,3.0,True,False,True
00000084_000.png,blur_00000084_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000084_001.png,blur_00000084_001.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000085_000.png,blur_00000085_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000086_000.png,blur_00000086_000.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000086_001.png,blur_00000086_001.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000086_002.png,blur_00000086_002.png,12,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000087_000.png,blur_00000087_000.png,20,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000087_001.png,blur_00000087_001.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000088_000.png,blur_00000088_000.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000089_000.png,blur_00000089_000.png,2,0.06,Not Tampered,0,True,True,blur,4×4,3.0,True,False,True
00000090_000.png,blur_00000090_000.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000090_001.png,blur_00000090_001.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000090_002.png,blur_00000090_002.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000090_003.png,blur_00000090_003.png,20,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000090_004.png,blur_00000090_004.png,16,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000090_005.png,blur_00000090_005.png,12,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000090_006.png,blur_00000090_006.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000090_007.png,blur_00000090_007.png,24,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000090_008.png,blur_00000090_008.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000090_009.png,blur_00000090_009.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000090_010.png,blur_00000090_010.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000091_000.png,blur_00000091_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000091_001.png,blur_00000091_001.png,16,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000091_002.png,blur_00000091_002.png,6,0.19,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000091_003.png,blur_00000091_003.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000091_004.png,blur_00000091_004.png,8,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000091_005.png,blur_00000091_005.png,10,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000091_006.png,blur_00000091_006.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000091_007.png,blur_00000091_007.png,18,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000091_008.png,blur_00000091_008.png,20,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000091_009.png,blur_00000091_009.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000091_010.png,blur_00000091_010.png,16,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000092_000.png,blur_00000092_000.png,12,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000092_001.png,blur_00000092_001.png,6,0.19,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000092_002.png,blur_00000092_002.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000092_003.png,blur_00000092_003.png,14,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000093_000.png,blur_00000093_000.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000093_001.png,blur_00000093_001.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000093_002.png,blur_00000093_002.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000094_000.png,blur_00000094_000.png,16,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000095_000.png,blur_00000095_000.png,4,0.12,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000096_000.png,blur_00000096_000.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000096_001.png,blur_00000096_001.png,12,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000096_002.png,blur_00000096_002.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000096_003.png,blur_00000096_003.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000096_004.png,blur_00000096_004.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000096_005.png,blur_00000096_005.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000096_006.png,blur_00000096_006.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000096_007.png,blur_00000096_007.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000096_008.png,blur_00000096_008.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000097_000.png,blur_00000097_000.png,18,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000098_000.png,blur_00000098_000.png,20,0.5,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000099_000.png,blur_00000099_000.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000099_001.png,blur_00000099_001.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000099_002.png,blur_00000099_002.png,8,0.25,Tampered,2,True,True,blur,4×4,3.0,True,True,True
00000099_003.png,blur_00000099_003.png,2,0.06,Not Tampered,0,True,True,blur,4×4,3.0,True,False,True
00000099_004.png,blur_00000099_004.png,6,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000099_005.png,blur_00000099_005.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000099_006.png,blur_00000099_006.png,22,0.56,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000099_007.png,blur_00000099_007.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000099_008.png,blur_00000099_008.png,12,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000099_009.png,blur_00000099_009.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000099_010.png,blur_00000099_010.png,10,0.31,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000099_011.png,blur_00000099_011.png,2,0.06,Not Tampered,0,True,True,blur,4×4,3.0,True,False,True
00000099_012.png,blur_00000099_012.png,8,0.19,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000099_013.png,blur_00000099_013.png,14,0.44,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000100_000.png,blur_00000100_000.png,14,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000100_001.png,blur_00000100_001.png,8,0.25,Tampered,0,True,True,blur,4×4,3.0,True,True,True
00000101_000.png,blur_00000101_000.png,12,0.38,Tampered,0,True,True,blur,4×4,3.0,True,True,True
